ID,ETHNICITY,RACE,RACE2,RACE3,GENDER,BIRTH_DATE,START_TERM,FINE_ART_Scholarship,FIRSTGN.,CONDITIONAL_ADMITS,PELL,CLASS,ADMIT_STATUS,Self-identified gender of the student.,TERM,ALTCUM_GPA,STA_FED_COHORT_GROUP,STATE,GRADS,FINE_ARTS_Scholarship,FIRSTGN,PRIMARY_MAJOR,RETURN?,FIRST_GEN,MAJOR_FIXED,RETURN_BIN,Membrshp Start Dt,Membrshp End Dt,Role,SPORT,years_org,Sport
443586,NHS,WH,,,F,11/1/2003,21/FAL,,,NO,YES,JR,FR,,24/FAL,3.742,21-22,NE,YES,YES,NO,MUS,Returns,NO,MUS,0,9/1/2021,5/1/2022,Varsity,ADAN,0.66,Dance
443586,NHS,WH,,,F,11/1/2003,21/FAL,,,NO,YES,JR,FR,,24/FAL,3.742,21-22,NE,YES,YES,NO,MUS,Returns,NO,MUS,0,9/1/2021,5/1/2022,Member,STDS,0.66,Dance Squad
443586,NHS,WH,,,F,11/1/2003,21/FAL,,,NO,YES,SR,FR,,25/SPR,3.713,21-22,NE,YES,YES,NO,MUS,Returns,NO,MUS,0,9/1/2021,5/1/2022,Varsity,ADAN,0.66,Dance
443586,NHS,WH,,,F,11/1/2003,21/FAL,,,NO,YES,SR,FR,,25/SPR,3.713,21-22,NE,YES,YES,NO,MUS,Finished,NO,MUS,1,9/1/2021,5/1/2022,Member,STDS,0.66,Dance Squad
443594,NHS,WH,,,M,12/13/2002,21/FAL,,,NO,YES,FR,FR,,21/FAL,0,21-22,NE,,NO,YES,UND,Finished,YES,UND,1,8/1/2021,11/1/2021,Member,AFBA,0.25,Football
443657,NHS,WH,,,F,6/11/2003,21/FAL,,,NO,YES,FR,FR,,21/FAL,0,21-22,CO,YES,NO,YES,UND,Returns,YES,UND,0,,,,,,
443657,NHS,WH,,,F,6/11/2003,21/FAL,,,NO,YES,SO,FR,,22/SPR,3.88,21-22,CO,YES,NO,YES,ENG,Returns,YES,ENG,0,,,,,,
443657,NHS,WH,,,F,6/11/2003,21/FAL,,,NO,YES,SO,FR,,22/FAL,3.71,21-22,CO,YES,NO,NO,ENG,Returns,NO,ENG,0,,,,,,
443657,NHS,WH,,,F,6/11/2003,21/FAL,,,NO,YES,JR,FR,,23/SPR,3.648,21-22,CO,YES,NO,NO,ENG,Returns,NO,ENG,0,,,,,,
443657,NHS,WH,,,F,6/11/2003,21/FAL,,,NO,YES,JR,FR,,23/FAL,3.671,21-22,CO,YES,NO,NO,ENG,Returns,NO,ENG,0,,,,,,
443657,NHS,WH,,,F,6/11/2003,21/FAL,,,NO,YES,SR,FR,,24/SPR,3.657,21-22,CO,YES,NO,NO,ENG,Finished,NO,ENG,1,,,,,,
443669,NHS,WH,,,M,9/20/2002,21/FAL,,,NO,NO,FR,FR,,21/FAL,0,21-22,KS,YES,NO,NO,UND,Returns,NO,UND,0,9/1/2021,5/1/2024,Member,ABSA,2.67,Baseball
443669,NHS,WH,,,M,9/20/2002,21/FAL,,,NO,NO,FR,FR,,22/SPR,2.424,21-22,KS,YES,NO,NO,UND,Returns,NO,UND,0,9/1/2021,5/1/2024,Member,ABSA,2.67,Baseball
443669,NHS,WH,,,M,9/20/2002,21/FAL,,,NO,NO,SO,FR,,22/FAL,2.594,21-22,KS,YES,NO,NO,EGR,Returns,NO,EGR,0,9/1/2021,5/1/2024,Member,ABSA,2.67,Baseball
443669,NHS,WH,,,M,9/20/2002,21/FAL,,,NO,NO,SO,FR,,23/SPR,2.648,21-22,KS,YES,NO,NO,EGR,Returns,NO,EGR,0,9/1/2021,5/1/2024,Member,ABSA,2.67,Baseball
443669,NHS,WH,,,M,9/20/2002,21/FAL,,,NO,NO,JR,FR,,23/FAL,2.77,21-22,KS,YES,NO,NO,EGR,Returns,NO,EGR,0,9/1/2021,5/1/2024,Member,ABSA,2.67,Baseball
443669,NHS,WH,,,M,9/20/2002,21/FAL,,,NO,NO,JR,FR,,24/SPR,2.904,21-22,KS,YES,NO,NO,EGR,Returns,NO,EGR,0,9/1/2021,5/1/2024,Member,ABSA,2.67,Baseball
443669,NHS,WH,,,M,9/20/2002,21/FAL,,,NO,NO,SR,FR,,24/FAL,2.878,21-22,KS,YES,NO,NO,EGR,Returns,NO,EGR,0,9/1/2021,5/1/2024,Member,ABSA,2.67,Baseball
443669,NHS,WH,,,M,9/20/2002,21/FAL,,,NO,NO,SR,FR,,25/SPR,2.924,21-22,KS,YES,NO,NO,EGR,Finished,NO,EGR,1,9/1/2021,5/1/2024,Member,ABSA,2.67,Baseball
443687,NHS,WH,,,F,7/3/2003,21/FAL,,,NO,NO,FR,FR,,21/FAL,0,21-22,NE,,NO,NO,UND,Returns,NO,UND,0,,,,,,
443687,NHS,WH,,,F,7/3/2003,21/FAL,,,NO,NO,FR,FR,,22/SPR,2.375,21-22,NE,,NO,NO,UND,Finished,NO,UND,1,,,,,,
443698,NHS,WH,,,M,4/24/2003,21/FAL,,,NO,NO,FR,FR,,21/FAL,0,21-22,NE,YES,NO,NO,UND,Returns,NO,UND,0,8/1/2021,,Varsity,AGOL,,MGolf
443698,NHS,WH,,,M,4/24/2003,21/FAL,,,NO,NO,SO,FR,,22/SPR,3.738,21-22,NE,YES,NO,NO,HSI,Returns,NO,HSI,0,8/1/2021,,Varsity,AGOL,,MGolf
443698,NHS,WH,,,M,4/24/2003,21/FAL,,,NO,NO,SO,FR,,22/FAL,3.745,21-22,NE,YES,NO,NO,HSI,Returns,NO,HSI,0,8/1/2021,,Varsity,AGOL,,MGolf
443698,NHS,WH,,,M,4/24/2003,21/FAL,,,NO,NO,JR,FR,,23/SPR,3.832,21-22,NE,YES,NO,NO,HSI,Returns,NO,HSI,0,8/1/2021,,Varsity,AGOL,,MGolf
443698,NHS,WH,,,M,4/24/2003,21/FAL,,,NO,NO,JR,FR,,23/FAL,3.873,21-22,NE,YES,NO,NO,HSI,Returns,NO,HSI,0,8/1/2021,,Varsity,AGOL,,MGolf
443698,NHS,WH,,,M,4/24/2003,21/FAL,,,NO,NO,SR,FR,,24/SPR,3.875,21-22,NE,YES,NO,NO,HSI,Returns,NO,HSI,0,8/1/2021,,Varsity,AGOL,,MGolf
443698,NHS,WH,,,M,4/24/2003,21/FAL,,,NO,NO,SR,FR,,24/FAL,3.892,21-22,NE,YES,NO,NO,HSI,Returns,NO,HSI,0,8/1/2021,,Varsity,AGOL,,MGolf
443698,NHS,WH,,,M,4/24/2003,21/FAL,,,NO,NO,SR,FR,,25/SPR,3.909,21-22,NE,YES,NO,NO,HSI,Finished,NO,HSI,1,8/1/2021,,Varsity,AGOL,,MGolf
443732,NHS,WH,,,F,7/2/2003,21/FAL,,,NO,NO,FR,FR,,21/FAL,0,21-22,NE,,NO,YES,UND,Returns,YES,UND,0,9/1/2021,5/1/2022,Member,ACHE,0.66,Cheerleading
443732,NHS,WH,,,F,7/2/2003,21/FAL,,,NO,NO,FR,FR,,21/FAL,0,21-22,NE,,NO,YES,UND,Returns,YES,UND,0,9/1/2021,5/1/2022,Member,STSS,0.66,Spirit Squad
443732,NHS,WH,,,F,7/2/2003,21/FAL,,,NO,NO,FR,FR,,22/SPR,2.254,21-22,NE,,NO,YES,UND,Returns,YES,UND,0,9/1/2021,5/1/2022,Member,ACHE,0.66,Cheerleading
443732,NHS,WH,,,F,7/2/2003,21/FAL,,,NO,NO,FR,FR,,22/SPR,2.254,21-22,NE,,NO,YES,UND,Finished,YES,UND,1,9/1/2021,5/1/2022,Member,STSS,0.66,Spirit Squad
443740,NHS,WH,,,F,7/3/2002,21/FAL,,,NO,NO,FR,FR,,21/FAL,0,21-22,NE,,NO,NO,UND,Returns,NO,UND,0,9/1/2021,5/1/2023,Varsity,AWBB,1.66,W Basketball
443740,NHS,WH,,,F,7/3/2002,21/FAL,,,NO,NO,FR,FR,,22/SPR,3.3,21-22,NE,,NO,NO,UND,Returns,NO,UND,0,9/1/2021,5/1/2023,Varsity,AWBB,1.66,W Basketball
443740,NHS,WH,,,F,7/3/2002,21/FAL,,,NO,NO,SO,FR,,22/FAL,3.354,21-22,NE,,NO,NO,UND,Returns,NO,UND,0,9/1/2021,5/1/2023,Varsity,AWBB,1.66,W Basketball
443740,NHS,WH,,,F,7/3/2002,21/FAL,,,NO,NO,JR,FR,,23/SPR,3.341,21-22,NE,,NO,NO,HSI,Finished,NO,HSI,1,9/1/2021,5/1/2023,Varsity,AWBB,1.66,W Basketball
443795,NHS,WH,,,M,4/1/2003,21/FAL,,,NO,NO,FR,FR,,21/FAL,0,21-22,NE,YES,NO,NO,UND,Returns,NO,UND,0,9/1/2021,,Varsity,AMBB,,M Basketball
443795,NHS,WH,,,M,4/1/2003,21/FAL,,,NO,NO,FR,FR,,22/SPR,2.46,21-22,NE,YES,NO,NO,UND,Returns,NO,UND,0,9/1/2021,,Varsity,AMBB,,M Basketball
443795,NHS,WH,,,M,4/1/2003,21/FAL,,,NO,NO,SO,FR,,22/FAL,2.76,21-22,NE,YES,NO,NO,UND,Returns,NO,UND,0,9/1/2021,,Varsity,AMBB,,M Basketball
443795,NHS,WH,,,M,4/1/2003,21/FAL,,,NO,NO,SO,FR,,23/SPR,2.973,21-22,NE,YES,NO,NO,SSI,Returns,NO,SSI,0,9/1/2021,,Varsity,AMBB,,M Basketball
443795,NHS,WH,,,M,4/1/2003,21/FAL,,,NO,NO,JR,FR,,23/FAL,3.014,21-22,NE,YES,NO,NO,SSI,Returns,NO,SSI,0,9/1/2021,,Varsity,AMBB,,M Basketball
443795,NHS,WH,,,M,4/1/2003,21/FAL,,,NO,NO,JR,FR,,24/SPR,3.09,21-22,NE,YES,NO,NO,SSI,Returns,NO,SSI,0,9/1/2021,,Varsity,AMBB,,M Basketball
443795,NHS,WH,,,M,4/1/2003,21/FAL,,,NO,NO,SR,FR,,24/FAL,3.056,21-22,NE,YES,NO,NO,EDST,Returns,NO,EDST,0,9/1/2021,,Varsity,AMBB,,M Basketball
443795,NHS,WH,,,M,4/1/2003,21/FAL,,,NO,NO,SR,FR,,25/SPR,3.075,21-22,NE,YES,NO,NO,EDST,Finished,NO,EDST,1,9/1/2021,,Varsity,AMBB,,M Basketball
443827,NHS,WH,,,F,8/23/2003,21/FAL,,,NO,YES,FR,FR,,21/FAL,0,21-22,CA,YES,NO,YES,UND,Returns,YES,UND,0,9/1/2021,5/1/2022,Varsity,ASBL,0.66,Softball
443827,NHS,WH,,,F,8/23/2003,21/FAL,,,NO,YES,FR,FR,,22/SPR,3.74,21-22,CA,YES,NO,YES,BUS,Returns,YES,BUS,0,9/1/2021,5/1/2022,Varsity,ASBL,0.66,Softball
443827,NHS,WH,,,F,8/23/2003,21/FAL,,,NO,YES,SO,FR,,22/FAL,3.51,21-22,CA,YES,NO,NO,BUS,Returns,NO,BUS,0,9/1/2021,5/1/2022,Varsity,ASBL,0.66,Softball
443827,NHS,WH,,,F,8/23/2003,21/FAL,,,NO,YES,SO,FR,,23/SPR,3.607,21-22,CA,YES,NO,NO,BUS,Returns,NO,BUS,0,9/1/2021,5/1/2022,Varsity,ASBL,0.66,Softball
443827,NHS,WH,,,F,8/23/2003,21/FAL,,,NO,NO,JR,FR,,23/FAL,3.576,21-22,CA,YES,NO,NO,BUS,Returns,NO,BUS,0,9/1/2021,5/1/2022,Varsity,ASBL,0.66,Softball
443827,NHS,WH,,,F,8/23/2003,21/FAL,,,NO,NO,JR,FR,,24/SPR,3.608,21-22,CA,YES,NO,NO,BUS,Returns,NO,BUS,0,9/1/2021,5/1/2022,Varsity,ASBL,0.66,Softball
443827,NHS,WH,,,F,8/23/2003,21/FAL,,,NO,YES,SR,FR,,24/FAL,3.597,21-22,CA,YES,NO,NO,BUS,Returns,NO,BUS,0,9/1/2021,5/1/2022,Varsity,ASBL,0.66,Softball
443827,NHS,WH,,,F,8/23/2003,21/FAL,,,NO,YES,SR,FR,,25/SPR,3.643,21-22,CA,YES,NO,NO,BUS,Finished,NO,BUS,1,9/1/2021,5/1/2022,Varsity,ASBL,0.66,Softball
443830,NHS,WH,,,M,1/24/2003,21/FAL,,,NO,NO,FR,FR,,21/FAL,0,21-22,NE,,NO,YES,UND,Finished,YES,UND,1,9/1/2021,12/1/2021,Member,AMIT,0.25,M Indoor Track
443838,NHS,AN,WH,,F,6/4/2003,21/FAL,,,NO,NO,FR,FR,,21/FAL,0,21-22,NE,,NO,NO,UND,Returns,NO,UND,0,,,,,,
443838,NHS,AN,WH,,F,6/4/2003,21/FAL,,,NO,NO,FR,FR,,22/SPR,3.482,21-22,NE,,NO,NO,BIO,Returns,NO,BIO,0,,,,,,
443838,NHS,AN,WH,,F,6/4/2003,21/FAL,,,NO,YES,SO,FR,,23/SPR,3.153,21-22,NE,,NO,NO,BIO,Returns,NO,BIO,0,,,,,,
443838,NHS,AN,WH,,F,6/4/2003,21/FAL,,,NO,YES,SO,FR,,23/FAL,2.965,21-22,NE,,NO,NO,BIO,Returns,NO,BIO,0,,,,,,
443838,NHS,AN,WH,,F,6/4/2003,21/FAL,,,NO,YES,JR,FR,,24/SPR,2.756,21-22,NE,,NO,NO,AGR,Returns,NO,AGR,0,,,,,,
443838,NHS,AN,WH,,F,6/4/2003,21/FAL,,,NO,YES,JR,FR,,24/FAL,2.458,21-22,NE,,NO,NO,HSI,Returns,NO,HSI,0,,,,,,
443838,NHS,AN,WH,,F,6/4/2003,21/FAL,,,NO,YES,SR,FR,,25/SPR,2.353,21-22,NE,,NO,NO,HSI,Returns,NO,HSI,0,,,,,,
443850,NHS,WH,,,F,2/1/2003,21/FAL,,,NO,YES,SO,FR,,21/FAL,0,21-22,CO,YES,NO,NO,UND,Returns,NO,UND,0,8/1/2021,5/1/2023,Member,AVOL,1.75,Volleyball
443850,NHS,WH,,,F,2/1/2003,21/FAL,,,NO,YES,SO,FR,,22/SPR,3.636,21-22,CO,YES,NO,NO,PSY,Returns,NO,PSY,0,8/1/2021,5/1/2023,Member,AVOL,1.75,Volleyball
443850,NHS,WH,,,F,2/1/2003,21/FAL,,,NO,YES,JR,FR,,22/FAL,3.535,21-22,CO,YES,NO,NO,PSY,Returns,NO,PSY,0,8/1/2021,5/1/2023,Member,AVOL,1.75,Volleyball
443850,NHS,WH,,,F,2/1/2003,21/FAL,,,NO,YES,JR,FR,,23/SPR,3.593,21-22,CO,YES,NO,NO,PSY,Returns,NO,PSY,0,8/1/2021,5/1/2023,Member,AVOL,1.75,Volleyball
443850,NHS,WH,,,F,2/1/2003,21/FAL,,,NO,NO,SR,FR,,23/FAL,3.573,21-22,CO,YES,NO,NO,PSY,Returns,NO,PSY,0,8/1/2021,5/1/2023,Member,AVOL,1.75,Volleyball
443850,NHS,WH,,,F,2/1/2003,21/FAL,,,NO,NO,SR,FR,,24/SPR,3.627,21-22,CO,YES,NO,NO,PSY,Returns,NO,PSY,0,8/1/2021,5/1/2023,Member,AVOL,1.75,Volleyball
443850,NHS,WH,,,F,2/1/2003,21/FAL,,,NO,YES,SR,FR,,24/FAL,3.634,21-22,CO,YES,NO,NO,PSY,Returns,NO,PSY,0,8/1/2021,5/1/2023,Member,AVOL,1.75,Volleyball
443850,NHS,WH,,,F,2/1/2003,21/FAL,,,NO,YES,SR,FR,,25/SPR,3.641,21-22,NE,YES,NO,NO,PSY,Finished,NO,PSY,1,8/1/2021,5/1/2023,Member,AVOL,1.75,Volleyball
443881,NHS,WH,,,M,9/11/2002,21/FAL,,,NO,NO,FR,FR,,21/FAL,0,21-22,NE,YES,NO,YES,UND,Returns,YES,UND,0,8/1/2021,5/1/2022,Member,AFBA,0.75,Football
443881,NHS,WH,,,M,9/11/2002,21/FAL,,,NO,NO,FR,FR,,21/FAL,0,21-22,NE,YES,NO,YES,UND,Returns,YES,UND,0,9/1/2021,,Varsity,AMIT,,M Indoor Track
443881,NHS,WH,,,M,9/11/2002,21/FAL,,,NO,NO,FR,FR,,22/SPR,3.188,21-22,NE,YES,NO,YES,UND,Returns,YES,UND,0,8/1/2021,5/1/2022,Member,AFBA,0.75,Football
443881,NHS,WH,,,M,9/11/2002,21/FAL,,,NO,NO,FR,FR,,22/SPR,3.188,21-22,NE,YES,NO,YES,UND,Returns,YES,UND,0,9/1/2021,,Varsity,AMIT,,M Indoor Track
443881,NHS,WH,,,M,9/11/2002,21/FAL,,,NO,NO,SO,FR,,22/FAL,3.223,21-22,NE,YES,NO,NO,EVS,Returns,NO,EVS,0,8/1/2021,5/1/2022,Member,AFBA,0.75,Football
443881,NHS,WH,,,M,9/11/2002,21/FAL,,,NO,NO,SO,FR,,22/FAL,3.223,21-22,NE,YES,NO,NO,EVS,Returns,NO,EVS,0,9/1/2021,,Varsity,AMIT,,M Indoor Track
443881,NHS,WH,,,M,9/11/2002,21/FAL,,,NO,NO,SO,FR,,23/SPR,3.151,21-22,NE,YES,NO,NO,EVS,Returns,NO,EVS,0,8/1/2021,5/1/2022,Member,AFBA,0.75,Football
443881,NHS,WH,,,M,9/11/2002,21/FAL,,,NO,NO,SO,FR,,23/SPR,3.151,21-22,NE,YES,NO,NO,EVS,Returns,NO,EVS,0,9/1/2021,,Varsity,AMIT,,M Indoor Track
443881,NHS,WH,,,M,9/11/2002,21/FAL,,,NO,NO,JR,FR,,23/FAL,3.156,21-22,NE,YES,NO,NO,NRES,Returns,NO,NRES,0,8/1/2021,5/1/2022,Member,AFBA,0.75,Football
443881,NHS,WH,,,M,9/11/2002,21/FAL,,,NO,NO,JR,FR,,23/FAL,3.156,21-22,NE,YES,NO,NO,NRES,Returns,NO,NRES,0,9/1/2021,,Varsity,AMIT,,M Indoor Track
443881,NHS,WH,,,M,9/11/2002,21/FAL,,,NO,NO,JR,FR,,24/SPR,3.151,21-22,NE,YES,NO,NO,NRES,Returns,NO,NRES,0,8/1/2021,5/1/2022,Member,AFBA,0.75,Football
443881,NHS,WH,,,M,9/11/2002,21/FAL,,,NO,NO,JR,FR,,24/SPR,3.151,21-22,NE,YES,NO,NO,NRES,Returns,NO,NRES,0,9/1/2021,,Varsity,AMIT,,M Indoor Track
443881,NHS,WH,,,M,9/11/2002,21/FAL,,,NO,NO,SR,FR,,24/FAL,3.172,21-22,NE,YES,NO,NO,NRES,Returns,NO,NRES,0,8/1/2021,5/1/2022,Member,AFBA,0.75,Football
443881,NHS,WH,,,M,9/11/2002,21/FAL,,,NO,NO,SR,FR,,24/FAL,3.172,21-22,NE,YES,NO,NO,NRES,Returns,NO,NRES,0,9/1/2021,,Varsity,AMIT,,M Indoor Track
443881,NHS,WH,,,M,9/11/2002,21/FAL,,,NO,NO,SR,FR,,25/SPR,3.058,21-22,NE,YES,NO,NO,NRES,Returns,NO,NRES,0,8/1/2021,5/1/2022,Member,AFBA,0.75,Football
443881,NHS,WH,,,M,9/11/2002,21/FAL,,,NO,NO,SR,FR,,25/SPR,3.058,21-22,NE,YES,NO,NO,NRES,Finished,NO,NRES,1,9/1/2021,,Varsity,AMIT,,M Indoor Track
443884,NHS,BL,,,M,7/10/2003,21/FAL,,,NO,YES,FR,FR,,21/FAL,0,21-22,TX,,NO,NO,UND,Returns,NO,UND,0,8/1/2021,12/1/2022,Member,AFBA,1.33,Football
443884,NHS,BL,,,M,7/10/2003,21/FAL,,,NO,YES,FR,FR,,22/SPR,2.5,21-22,TX,,NO,NO,UND,Returns,NO,UND,0,8/1/2021,12/1/2022,Member,AFBA,1.33,Football
443884,NHS,BL,,,M,7/10/2003,21/FAL,,,NO,YES,FR,FR,,22/FAL,2.511,21-22,TX,,NO,NO,UND,Finished,NO,UND,1,8/1/2021,12/1/2022,Member,AFBA,1.33,Football
443941,NHS,WH,,,M,5/5/2003,21/FAL,,,NO,YES,FR,FR,,21/FAL,0,21-22,NE,YES,NO,NO,UND,Returns,NO,UND,0,8/1/2021,5/1/2022,Member,AFBA,0.75,Football
443941,NHS,WH,,,M,5/5/2003,21/FAL,,,NO,YES,FR,FR,,21/FAL,0,21-22,NE,YES,NO,NO,UND,Returns,NO,UND,0,1/1/2022,,Varsity,AMIT,,M Indoor Track
443941,NHS,WH,,,M,5/5/2003,21/FAL,,,NO,YES,FR,FR,,22/SPR,1.673,21-22,NE,YES,NO,NO,PEHTH,Returns,NO,PEHTH,0,8/1/2021,5/1/2022,Member,AFBA,0.75,Football
443941,NHS,WH,,,M,5/5/2003,21/FAL,,,NO,YES,FR,FR,,22/SPR,1.673,21-22,NE,YES,NO,NO,PEHTH,Returns,NO,PEHTH,0,1/1/2022,,Varsity,AMIT,,M Indoor Track
443941,NHS,WH,,,M,5/5/2003,21/FAL,,,NO,YES,SO,FR,,22/FAL,2.088,21-22,NE,YES,NO,NO,PEHTH,Returns,NO,PEHTH,0,8/1/2021,5/1/2022,Member,AFBA,0.75,Football
443941,NHS,WH,,,M,5/5/2003,21/FAL,,,NO,YES,SO,FR,,22/FAL,2.088,21-22,NE,YES,NO,NO,PEHTH,Returns,NO,PEHTH,0,1/1/2022,,Varsity,AMIT,,M Indoor Track
443941,NHS,WH,,,M,5/5/2003,21/FAL,,,NO,YES,SO,FR,,23/SPR,2.4,21-22,NE,YES,NO,NO,PEHTH,Returns,NO,PEHTH,0,8/1/2021,5/1/2022,Member,AFBA,0.75,Football
443941,NHS,WH,,,M,5/5/2003,21/FAL,,,NO,YES,SO,FR,,23/SPR,2.4,21-22,NE,YES,NO,NO,PEHTH,Returns,NO,PEHTH,0,1/1/2022,,Varsity,AMIT,,M Indoor Track
443941,NHS,WH,,,M,5/5/2003,21/FAL,,,NO,YES,JR,FR,,23/FAL,2.657,21-22,NE,YES,NO,NO,PEHTH,Returns,NO,PEHTH,0,8/1/2021,5/1/2022,Member,AFBA,0.75,Football
443941,NHS,WH,,,M,5/5/2003,21/FAL,,,NO,YES,JR,FR,,23/FAL,2.657,21-22,NE,YES,NO,NO,PEHTH,Returns,NO,PEHTH,0,1/1/2022,,Varsity,AMIT,,M Indoor Track
443941,NHS,WH,,,M,5/5/2003,21/FAL,,,NO,YES,JR,FR,,24/SPR,2.699,21-22,NE,YES,NO,NO,PEHTH,Returns,NO,PEHTH,0,8/1/2021,5/1/2022,Member,AFBA,0.75,Football
443941,NHS,WH,,,M,5/5/2003,21/FAL,,,NO,YES,JR,FR,,24/SPR,2.699,21-22,NE,YES,NO,NO,PEHTH,Returns,NO,PEHTH,0,1/1/2022,,Varsity,AMIT,,M Indoor Track
443941,NHS,WH,,,M,5/5/2003,21/FAL,,,NO,YES,SR,FR,,24/FAL,2.915,21-22,NE,YES,NO,NO,PEHTH,Returns,NO,PEHTH,0,8/1/2021,5/1/2022,Member,AFBA,0.75,Football
443941,NHS,WH,,,M,5/5/2003,21/FAL,,,NO,YES,SR,FR,,24/FAL,2.915,21-22,NE,YES,NO,NO,PEHTH,Returns,NO,PEHTH,0,1/1/2022,,Varsity,AMIT,,M Indoor Track
443941,NHS,WH,,,M,5/5/2003,21/FAL,,,NO,YES,SR,FR,,25/SPR,2.991,21-22,NE,YES,NO,NO,PEHTH,Returns,NO,PEHTH,0,8/1/2021,5/1/2022,Member,AFBA,0.75,Football
443941,NHS,WH,,,M,5/5/2003,21/FAL,,,NO,YES,SR,FR,,25/SPR,2.991,21-22,NE,YES,NO,NO,PEHTH,Finished,NO,PEHTH,1,1/1/2022,,Varsity,AMIT,,M Indoor Track
443971,NHS,WH,,,F,12/21/2002,24/FAL,,,NO,YES,JR,TR,,24/FAL,0,,NE,,NO,NO,UND,Returns,NO,UND,0,11/1/2024,,Member,AWIT,,W Indoor Track
443971,NHS,WH,,,F,12/21/2002,24/FAL,,,NO,YES,JR,TR,,24/FAL,0,,NE,,NO,NO,UND,Returns,NO,UND,0,9/1/2024,,Member,AWTR,,W Outdoor Track
443971,NHS,WH,,,F,12/21/2002,24/FAL,,,NO,YES,JR,TR,,24/FAL,0,,NE,,NO,NO,UND,Returns,NO,UND,0,8/1/2024,,Member,AWXC,,W Cross Country
443971,NHS,WH,,,F,12/21/2002,24/FAL,,,NO,YES,JR,TR,,25/SPR,2.75,,NE,,NO,NO,SOC,Returns,NO,SOC,0,11/1/2024,,Member,AWIT,,W Indoor Track
443971,NHS,WH,,,F,12/21/2002,24/FAL,,,NO,YES,JR,TR,,25/SPR,2.75,,NE,,NO,NO,SOC,Returns,NO,SOC,0,9/1/2024,,Member,AWTR,,W Outdoor Track
443971,NHS,WH,,,F,12/21/2002,24/FAL,,,NO,YES,JR,TR,,25/SPR,2.75,,NE,,NO,NO,SOC,Returns,NO,SOC,0,8/1/2024,,Member,AWXC,,W Cross Country
443980,NHS,WH,,,F,6/11/2002,21/FAL,,,YES,YES,FR,FR,,21/FAL,0,21-22,NE,,NO,YES,UND,Returns,YES,UND,0,9/1/2021,5/1/2023,Member,AWBB,1.66,W Basketball
443980,NHS,WH,,,F,6/11/2002,21/FAL,,,YES,YES,FR,FR,,22/SPR,2.74,21-22,NE,,NO,YES,UND,Returns,YES,UND,0,9/1/2021,5/1/2023,Member,AWBB,1.66,W Basketball
443980,NHS,WH,,,F,6/11/2002,21/FAL,,,NO,YES,FR,FR,,22/FAL,2.875,21-22,NE,,NO,NO,UND,Returns,NO,UND,0,9/1/2021,5/1/2023,Member,AWBB,1.66,W Basketball
443980,NHS,WH,,,F,6/11/2002,21/FAL,,,NO,YES,SO,FR,,23/SPR,3.077,21-22,NE,,NO,NO,HSI,Finished,NO,HSI,1,9/1/2021,5/1/2023,Member,AWBB,1.66,W Basketball
444060,NHS,WH,,,F,2/3/2003,21/FAL,,,NO,NO,FR,FR,,21/FAL,0,21-22,NE,,NO,NO,UND,Returns,NO,UND,0,9/1/2021,6/1/2023,Member,AWIT,1.75,W Indoor Track
444060,NHS,WH,,,F,2/3/2003,21/FAL,,,NO,NO,FR,FR,,21/FAL,0,21-22,NE,,NO,NO,UND,Returns,NO,UND,0,9/1/2021,6/1/2023,Varsity,AWTR,1.75,W Outdoor Track
444060,NHS,WH,,,F,2/3/2003,21/FAL,,,NO,NO,FR,FR,,22/SPR,3.944,21-22,NE,,NO,NO,HSI,Returns,NO,HSI,0,9/1/2021,6/1/2023,Member,AWIT,1.75,W Indoor Track
444060,NHS,WH,,,F,2/3/2003,21/FAL,,,NO,NO,FR,FR,,22/SPR,3.944,21-22,NE,,NO,NO,HSI,Returns,NO,HSI,0,9/1/2021,6/1/2023,Varsity,AWTR,1.75,W Outdoor Track
444060,NHS,WH,,,F,2/3/2003,21/FAL,,,NO,NO,SO,FR,,22/FAL,3.859,21-22,NE,,NO,NO,HSI,Returns,NO,HSI,0,9/1/2021,6/1/2023,Member,AWIT,1.75,W Indoor Track
444060,NHS,WH,,,F,2/3/2003,21/FAL,,,NO,NO,SO,FR,,22/FAL,3.859,21-22,NE,,NO,NO,HSI,Returns,NO,HSI,0,9/1/2021,6/1/2023,Varsity,AWTR,1.75,W Outdoor Track
444060,NHS,WH,,,F,2/3/2003,21/FAL,,,NO,NO,JR,FR,,23/SPR,3.81,21-22,NE,,NO,NO,HSI,Returns,NO,HSI,0,9/1/2021,6/1/2023,Member,AWIT,1.75,W Indoor Track
444060,NHS,WH,,,F,2/3/2003,21/FAL,,,NO,NO,JR,FR,,23/SPR,3.81,21-22,NE,,NO,NO,HSI,Finished,NO,HSI,1,9/1/2021,6/1/2023,Varsity,AWTR,1.75,W Outdoor Track
444068,NHS,WH,,,M,12/30/2002,21/FAL,,,NO,YES,FR,FR,,21/FAL,0,21-22,NE,,NO,YES,UND,Returns,YES,UND,0,9/1/2021,1/1/2023,Varsity,AMIT,1.33,M Indoor Track
444068,NHS,WH,,,M,12/30/2002,21/FAL,,,NO,YES,FR,FR,,22/SPR,1.825,21-22,NE,,NO,YES,AGR,Returns,YES,AGR,0,9/1/2021,1/1/2023,Varsity,AMIT,1.33,M Indoor Track
